331,884,2.5
397,884,4.5
354,884,1.0
379,884,3.5
376,884,4.5
331,884,4.0
329,885,2.5
359,885,4.5
369,885,2.5
336,885,3.0
423,885,3.5
333,885,0.5
338,885,4.0
397,885,1.5
411,885,1.5
397,885,0.0
411,885,3.5
425,885,3.5
383,885,4.5
366,885,3.5
391,885,4.0
421,885,2.5
393,885,0.5
49,885,3.0
349,885,2.5
389,885,1.5
388,887,2.5
417,887,4.5
355,887,3.0
361,887,2.0
329,888,3.0
342,888,0.5
377,888,3.5
408,888,1.5
347,888,2.5
409,888,3.0
391,888,3.0
334,888,3.5
401,888,4.5
50,888,1.5
382,888,4.5
348,888,3.0
404,888,3.0
362,888,1.5
403,888,4.5
370,888,4.5
411,888,2.5
342,888,3.5
354,888,3.0
413,888,4.5
329,890,4.0
332,890,1.5
337,890,2.5
426,890,2.5
392,890,1.5
357,890,3.0
53,890,2.0
378,890,0.0
405,890,2.5
375,890,2.5
53,890,3.5
421,890,4.5
352,890,4.0
357,890,0.0
398,890,2.0
408,890,4.0
339,890,4.0
392,890,4.0
413,890,4.5
394,890,4.5
421,891,0.0
420,891,0.5
387,891,4.5
380,891,3.5
354,891,3.5
344,891,3.0
49,891,1.5
390,891,3.0
416,891,1.0
383,891,2.5
358,891,4.5
414,891,4.0
406,891,4.5
418,891,4.5
399,891,3.5
347,891,3.0
53,891,3.5
392,891,3.5
355,891,4.0
377,891,4.5
